Country,State,Year,Crop Category,Season,Crop Name,"Area (UOM:Ha(Hectare)), Scaling Factor:1000","Production (UOM:t(Tonne)), Scaling Factor:1000","Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,7.305724340867429568,4.375824474998720835,584.418920964154689
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,246.760401057581154387,481.902671045310632586,1905.377398086198862476
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,0.008780918678927199,0.002926972892975733,292.697289297573300
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,0.369774242145934269,0.265378875629799792,699.546521421200187
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Others,0.385384764241804845,0.232206516176074818,587.864943716818118652
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Peas,0.698570863790208276,0.56588142597530838,790.337317930783457016
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,1.462510788856874589,1.065418133043166812,711.040743971915890491
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,237.99216592785685023,476.460452779637753028,1953.266577245805822
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,0.000000000000000,0.000000000000000,
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Nigerseed,0.000000000000000,0.000000000000000,
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,3.731890438544059575,1.525928534871348804,399.043971075691599
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,3.731890438544059575,1.525928534871348804,399.043971075691599
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,0.121957203873988875,0.000000000000000,0.000000000000000
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,44.329980121748468196,39.743413598455494585,874.703408940284993097
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,44.208022917874479321,39.743413598455494585,877.116210261727989
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,0.000000000000000,0.000000000000000,
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,0.288,0.205,711
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,1623.52,3521.877,2169.284
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,265.792,509.078,1915.325
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,2042.76,3919.184,1918.573
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,1.796,1.349,751
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Kulthi (Horse Gram),20.264,13.817,681.85
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,249.127,494.766,1986
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,22.936,18.555,809
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,17.041,11.695,686.286
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,419.24,397.307,947.685
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Ragi,14.581,12.758,875
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,1357.728,3012.798,2219
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,230.559,241.626,1048
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,128.44,111.614,869
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,222.424,455.485,2047.821
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,7.644,16.045,2099
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,594.666,873.117,1468.247
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,230.073,275.397,1197
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,7.644,16.045,2099
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,62.319,52.909,849
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Other Pulses,20.712,14.629,706.306
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pea  or Matar,59.138,74.697,1263.096
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,372.242,417.632,1121.937
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,214.78,439.44,2046
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Castorseed,0.058,0.034,594
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,26.088,28.775,1103
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Nigerseed,3.117,1.496,480
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,36.449,33.634,922.762
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,5.844,2.227,381
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,1.193,1.024,858
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sunflower,0.149,0.078,523
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,39.541,23.092,584
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,331.689,254.862,768.378
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Safflower,0.319,0.157,491
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi or Summer,Sunflower,0.398,0.218,547
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,291.431,231.396,794
India,Jharkhand,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,0,0,
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Avare,33,29,878.788
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,322,367.08,1140
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,3342.6,8261.104,2471.461
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,2426.6,5485.624,2260.622
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,5478.6,9668.596,1764.793
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,127.6,176.981,1387
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Kulthi (Horse Gram),89,71,797.753
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,1287,3740.022,2906
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,372,138.012,371
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,32,11,343.75
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,2136,1407.492,658.938
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Ragi,641,1164.056,1816
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,916,2775.48,3030
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,49,37.485,765
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,1545,1126.305,729
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,65,32.175,495
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,1255,2366.7,1885.817
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,836,1328,1588.517
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,2230.5,3115.098,1396.592
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,864,675.648,782
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Kulthi (Horse Gram),72,50,694.444
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,137,518,3781.022
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Moong,10.3,3.05,296.117
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Other Pulses,26,18.6,715.385
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,975.5,748.398,767.194
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,269,859,3193.309
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Urad,3.2,1.1,343.75
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,150,179.7,1198
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi or Summer,Jowar,699,810,1158.798
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Castorseed,4,3.88,970
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,393,369.813,941
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Nigerseed,1,0.248,248
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,848,857.953,1011.737
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,29,25.056,864
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,320,378.56,1183
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sunflower,101,80.396,796
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Groundnut,111,133,1198.198
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,1,0.513,513
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,166,181.785,1095.09
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Safflower,26,25.272,972
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi or Summer,Sunflower,28,23,821.429
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Cotton,817,396.1,484.823
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute and Mesta,0,0,
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Mesta,0,0,
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,0,0,
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,429,38181,89000
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,152.651,449.187,2942.579
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,0.37,0.402,1086.197
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,153.055,449.785,2938.72
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,0.065,0.052,800
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,0.035,0.046,1314
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,0.091,0.076,835.165
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,0.404,0.598,1480.406
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Ragi,0.213,0.261,1225
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,152.281,448.785,2947.09
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,0.057,0.043,754
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,0.313,0.522,1668
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,46.197,157.06,3399.778
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,0.298,0.277,929.53
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,48.053,158.645,3301.454
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,0.6,0.454,757
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Jowar,0.22,0.183,831.818
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,0.078,0.094,1205.128
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Peas and Beans or Others,1.256,1.131,900.478
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,1.856,1.585,854.095
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,45.899,156.783,3415.816
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,0.062,0.078,1258
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,0.27,0.169,627.067
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,0.208,0.091,439
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Groundnut,0.055,0.069,1254.545
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,0,0,
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,0.056,0.07,1250
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Sunflower,0.001,0.001,1000
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,,0,
India,Kerala,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,0.95,120.83,127190
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,0.2380440265301013531,0.1416482452580693091,14.4837095598128955
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,13.7992995127814679876,27.6092366408194708245,48.7035059826830365419
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,6.9709485552154263819,13.3198278704291409243,46.5124493482649546529
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,14.1829595907179571405,28.6578085282119082809,49.185703970364269562
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Kulthi (Horse Gram),0.0153600348441040959,0.005355321181779558,8.4954867838230261
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Lovia,0.005111897491698669,0.0010467218673478227,4.9901856466582245
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,6.5400399390342366741,13.1781796251710716152,49.0498735512991335
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,0.0074974496544913812,0.0032131927090677348,10.4185339354620492
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moth,0.0284562293704559241,0.0208370678709240984,17.8186141139210748
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,0.0319858728766288146,0.1001201637302696457,76.1864300707195340643
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,0.3836600779364891529,1.0485718873924374564,66.5294714920445541897
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rajmash,0.2952485936991102681,0.9180237624020566857,75.6875819026367682366
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,6.8283509575660416057,14.2894087703903299002,50.940301928467317474
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,0.1928645896510883547,0.0000000000000000,0.0000000000000000
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Barley,0.1822756591325696832,0.1091755250012787165,14.5810790358452511
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,6.1201097312756950602,11.9967227453634768537,47.7162525228219750246
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,0.1822756591325696832,0.1091755250012787165,14.5810790358452511
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,6.1565989424188203213,12.0233289546893180214,47.5386019138009422324
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,0.0002190813210728001,0.0000730271070242667,7.3027107024266700
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,0.0092257578540656931,0.0066211243702001808,17.4534785787997413
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Others,0.0096152357581951155,0.0057934838239251582,14.6670562831818210948
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Peas,0.0174291362097916524,0.014118574024691562,19.7186820692164619784
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,0.0364892111431252611,0.0265818669568330788,17.7402560280840366309
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,5.937834072143125377,11.8875472203621981372,48.7334227541939778
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,0.0000000000000000,0.0000000000000000,
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Nigerseed,0.0000000000000000,0.0000000000000000,
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,0.0931095614559400425,0.0380714651286510396,9.9560289243083601
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,0.0931095614559400425,0.0380714651286510396,9.9560289243083601
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,0.0030427961260111125,0.0000000000000000,0.0000000000000000
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,1.1060198782515272604,0.9915864015445013415,21.8235910597149172503
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,1.1029770821255161479,0.9915864015445013415,21.8837897382719211
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,0.0000000000000000,0.0000000000000000,
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,295.89,656.58,2219
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,3852.89,9565.645,2482.719
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,1870.89,4881.518,2609.196
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,5909.89,10318.05,1745.895
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,108,165.132,1529
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,1383,3985.806,2882
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,46,14.352,312
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,2057,752.405,365.778
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,1982,4684.127,2363.333
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,84,74,880.952
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,249,274.647,1103
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,1762,463.406,263
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Barbati or Others,17,11,647.059
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Barley,30,63.93,2131
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,6636,19849.073,2991.12
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,51,147.909,2900.176
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,9336.2,23205.076,2485.495
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,1926,2729.142,1417
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,21,83.979,3999
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,379,294.483,777
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Moong,288.2,233.442,810
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Peas,58,48,827.586
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,2700.2,3356.003,1242.872
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,34,94.021,2765.333
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Urad,32,39.936,1248
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,6551,19607.143,2993
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Castorseed,7,2.73,390
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,217,344.379,1587
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Nigerseed,6,1.998,333
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,6739,5362.173,795.693
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,315,126,400
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,6194,4887.066,789
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sunflower,0,0,
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Groundnut,4,6.28,1570
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,52,45.084,867
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,731,1089.514,1490.443
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Safflower,0,0,
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Summer,Sunflower,0,0,
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Cotton,650,279.82,430.492
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute,0,0,
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute and Mesta,1,0.393,393
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Mesta,1,0.393,393
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,675,1038.15,1538
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,125,7433.75,59470
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,672.78,511.986,761
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,3354.77,4591.269,1368.579
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,1876.68,1889.32,1006.735
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,5366.12,6016.28,1121.16
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,308.99,216.293,700
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,771.71,1051.841,1363
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,386.79,150.848,390
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,88.53,38.65,436.575
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,2011.35,1425.012,708.485
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Ragi,82.22,87.235,1061
